player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
239085,2022-05-01,"Erling Braut Håland - FIFA 22 - Apr 26, 2022 | SoFIFA",Erling Braut Håland,"Erling Haaland (Erling Braut Håland, born 21 July 2000) is a Norwegian footballer who plays as a striker for German club Borussia Dortmund, and the Norway national team. In the game FIFA 22, his overall rating is 88.",https://cdn.sofifa.net/players/239/085/22_120.png,194,94,2000-07-21,ST,88,94,€143.5M,€110K,Left,3 ,3 ,4 ,High/Medium,Unique,Yes,€272.7M,"Aerial threat,Distance shooter,Strength,Clinical finisher,Complete forward",22,Borussia Dortmund,19,Bundesliga,https://cdn.sofifa.net/meta/team/68/30.png,81,ST,9,2020-01-01,2024,1352,Norway,78,Friendly International,https://cdn.sofifa.net/meta/team/18578/30.png,76,ST,9,47,94,78,74,88,78,77,62,51,85,82,93,77,88,72,94,74,82,93,87,85,43,89,73,76,85,44,53,29,7,14,13,11,7,"Injury prone, Speed dribbler (AI), Power header"
247067,2022-05-01,"Mohammed Saeed Bu Sanda Ahmed Theyab Al Falahi - FIFA 22 - Apr 26, 2022 | SoFIFA",Mohammed Saeed Bu Sanda Ahmed Theyab Al Falahi,"Mohammed Bu Sanda (Mohammed Saeed Bu Sanda Ahmed Theyab Al Falahi, born 20 January 1995) is an Emirati footballer who plays as a goalkeeper for Emirati club Al Ain. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/247/067/22_120.png,180,68,1995-01-20,GK,60,64,€275K,€500,Right,3 ,1 ,1 ,Medium/Medium,Lean (170-185),No,€612K,,111701,Al Ain,2013,Pro League,https://cdn.sofifa.net/meta/team/7780/30.png,68,SUB,1,2013-07-01,2024,,,,,,,,,14,8,14,23,8,11,12,10,24,17,35,37,36,57,48,39,57,28,61,7,26,6,4,38,12,37,8,13,13,60,60,52,59,62,
247836,2022-05-01,"Daniel Wilmering - FIFA 22 - Apr 26, 2022 | SoFIFA",Daniel Wilmering,"Daniel Wilmering (born 19 December 2000) is an Australian soccer player who plays as a left wing back for Australian club Western Sydney Wanderers. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/247/836/22_120.png,178,70,2000-12-19,"LWB,LB",60,69,€525K,€1K,Left,3 ,2 ,1 ,High/Medium,Lean (170-185),No,€761K,,112427,Western Sydney Wanderers,351,A-League Men,https://cdn.sofifa.net/meta/team/1264/30.png,65,SUB,19,2019-03-17,2023,,,,,,,,,55,32,44,57,29,55,45,32,53,53,79,79,80,46,67,23,64,72,62,29,50,50,42,42,38,50,53,58,56,11,9,9,11,8,
262173,2022-05-01,"Runar Robinsønn Norheim - FIFA 22 - Apr 26, 2022 | SoFIFA",Runar Robinsønn Norheim,"Runar Norheim (Runar Robinsønn Norheim, born 14 February 2005) is a Norwegian footballer who plays as a center midfield for Norwegian club Tromsø. In the game FIFA 22, his overall rating is 52.",https://cdn.sofifa.net/players/262/173/22_120.png,175,65,2005-02-14,"CM,CAM",52,75,€250K,€500,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€563K,,418,Tromsø,41,Eliteserien,https://cdn.sofifa.net/meta/team/7242/30.png,63,RES,23,2020-06-08,2024,,,,,,,,,42,50,49,58,35,54,40,42,55,56,65,62,75,36,73,42,44,54,34,42,59,46,52,50,45,50,35,44,42,13,12,11,6,14,
225053,2022-05-01,"Liam Rose - FIFA 22 - Apr 26, 2022 | SoFIFA",Liam Rose,"Liam Rose (born 7 April 1997) is an Australian soccer player who plays as a central defensive midfielder for Australian club Macarthur. In the game FIFA 22, his overall rating is 61.",https://cdn.sofifa.net/players/225/053/22_120.png,175,73,1997-04-07,"CDM,RB,CM",61,65,€425K,€750,Right,4 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€563K,,114604,Macarthur,351,A-League Men,https://cdn.sofifa.net/meta/team/252006/30.png,65,SUB,22,2020-10-26,2022,,,,,,,,,52,41,50,61,42,56,43,38,57,59,71,71,74,62,78,56,81,75,66,53,75,57,55,55,42,59,59,57,54,12,9,7,6,14,
235551,2022-05-01,"Ibrahim Al Shuayl - FIFA 21 - Sep 25, 2021 | SoFIFA",Ibrahim Al Shuayl,"Ibrahim Al Shuayl (born 21 November 1994) is a Saudi Arabian footballer who plays as a left back for Saudi Arabian club Al Qadsiah. In the game FIFA 21, his overall rating is 60.",https://cdn.sofifa.net/players/235/551/21_120.png,167,73,1994-11-21,LB,60,63,€300K,€3K,Left,3 ,2 ,1 ,Medium/Medium,Normal (170-),No,€518K,,112391,Al Qadsiah,350,Pro League,https://cdn.sofifa.net/meta/team/13092/30.png,64,LB,23,2015-12-26,2023,,,,,,,,,63,25,44,59,29,58,60,61,57,55,70,67,68,48,71,66,71,56,58,58,44,55,55,49,54,45,56,58,58,13,6,12,10,7,
244511,2022-05-01,"Mathieu Scalet - FIFA 21 - Sep 25, 2021 | SoFIFA",Mathieu Scalet,"Mathieu Scalet (born 1 April 1997) is a French footballer who plays as a central defensive midfielder for Polish club Śląsk Wrocław. In the game FIFA 21, his overall rating is 58.",https://cdn.sofifa.net/players/244/511/21_120.png,186,75,1997-04-01,"CDM,CAM",58,63,€275K,€1K,Right,2 ,2 ,1 ,High/Medium,Lean (185+),No,€392K,,111092,Śląsk Wrocław,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/3962/30.png,65,RES,37,2017-01-01,2021,,,,,,,,,40,52,56,64,44,56,52,39,60,57,68,63,58,57,59,61,62,80,63,49,63,48,55,55,43,55,51,53,47,12,13,7,6,8,
265762,2022-05-01,"Filippo Missori - FIFA 22 - Apr 26, 2022 | SoFIFA",Filippo Missori,"Filippo Missori (born 24 March 2004) is an Italian footballer who plays as a right back for Italian club Roma. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/265/762/22_120.png,182,70,2004-03-24,RB,60,81,€750K,€500,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€2M,,52,Roma,31,Serie A,https://cdn.sofifa.net/meta/team/37/30.png,79,RES,58,2021-07-01,2024,,,,,,,,,59,32,56,41,35,63,36,43,36,43,62,55,50,58,65,33,58,55,49,37,54,59,55,45,46,49,52,69,70,11,12,9,6,14,
240674,2022-05-01,"Christopher Francis Merrie - FIFA 22 - Apr 26, 2022 | SoFIFA",Christopher Francis Merrie,"Chris Merrie (Christopher Francis Merrie, born 2 November 1998) is a British footballer who plays as a central defensive midfielder for British club Tranmere Rovers. In the game FIFA 22, his overall rating is 59.",https://cdn.sofifa.net/players/240/674/22_120.png,176,65,1998-11-02,"CDM,CM",59,61,€275K,€1K,Left,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€502K,,15048,Tranmere Rovers,61,League Two,https://cdn.sofifa.net/meta/team/201/30.png,62,SUB,6,2021-06-10,2023,,,,,,,,,49,51,47,60,46,55,48,49,58,57,65,64,57,56,76,55,57,62,60,53,62,57,50,56,50,55,58,59,57,12,10,13,15,11,
257060,2022-05-01,"Lenn Jastremski - FIFA 22 - Apr 26, 2022 | SoFIFA",Lenn Jastremski,"Lenn Jastremski (born 24 January 2001) is a German footballer who plays as a striker for German club Viktoria Köln. In the game FIFA 22, his overall rating is 61.",https://cdn.sofifa.net/players/257/060/22_120.png,190,79,2001-01-24,ST,61,72,€725K,€1K,Right,4 ,2 ,1 ,Medium/Medium,Normal (185+),No,€1.2M,,110645,Viktoria Köln,2076,3. Liga,https://cdn.sofifa.net/meta/team/2823/30.png,64,SUB,14,2020-07-01,2023,,,,,,,,,40,65,61,42,56,55,46,39,31,58,55,62,58,62,51,65,47,56,71,57,42,14,63,44,62,45,10,19,11,8,6,8,10,9,
255014,2022-05-01,"Teddy Bartouche-Selbonne - FIFA 22 - Apr 26, 2022 | SoFIFA",Teddy Bartouche-Selbonne,"Teddy Bartouche-Selbonne (born 5 June 1997) is a French footballer who plays as a goalkeeper for French club Lorient. In the game FIFA 22, his overall rating is 57.",https://cdn.sofifa.net/players/255/014/22_120.png,178,70,1997-06-05,GK,57,63,€210K,€2K,Right,2 ,1 ,1 ,Medium/Medium,Normal (170-185),No,€462K,,217,Lorient,16,Ligue 1,https://cdn.sofifa.net/meta/team/9257/30.png,71,RES,16,2017-08-01,2022,,,,,,,,,14,7,15,20,5,5,13,11,19,17,19,38,37,39,46,41,60,30,51,5,19,12,5,33,15,23,11,11,13,61,56,55,54,62,
227880,2022-05-01,"Christopher Martin Thomas Stokes - FIFA 21 - Sep 25, 2021 | SoFIFA",Christopher Martin Thomas Stokes,"Chris Stokes (Christopher Martin Thomas Stokes, born 8 March 1991) is a British footballer who plays as a center back for British club Forest Green Rovers. In the game FIFA 21, his overall rating is 63.",https://cdn.sofifa.net/players/227/880/21_120.png,185,83,1991-03-08,CB,63,63,€400K,€4K,Left,3 ,2 ,1 ,Low/Medium,Stocky (185+),No,€700K,,561,Forest Green Rovers,61,League Two,https://cdn.sofifa.net/meta/team/177/30.png,62,LCB,5,2020-01-31,2021,,,,,,,,,56,22,63,57,30,53,42,38,50,56,44,54,58,61,49,56,62,59,73,48,63,61,44,51,36,59,62,63,62,10,14,13,15,9,
242984,2022-05-01,"Simon Power - FIFA 22 - Apr 26, 2022 | SoFIFA",Simon Power,"Simon Power (born 13 May 1998) is an Irish footballer who plays as a right midfield for British club Harrogate Town. In the game FIFA 22, his overall rating is 62.",https://cdn.sofifa.net/players/242/984/22_120.png,178,67,1998-05-13,RM,62,65,€550K,€2K,Right,2 ,3 ,1 ,High/Low,Lean (170-185),No,€1M,,112222,Harrogate Town,61,League Two,https://cdn.sofifa.net/meta/team/382/30.png,62,SUB,30,2021-01-18,2022,,,,,,,,,60,52,38,55,46,62,59,57,49,59,85,88,73,55,72,53,47,61,44,52,31,24,56,54,52,55,36,29,20,11,11,14,7,9,
266794,2022-05-01,"Taha Altıkardeş - FIFA 22 - Feb 7, 2022 | SoFIFA",Taha Altıkardeş,"Taha Altıkardeş (born 22 August 2003) is a Turkish footballer who plays as a center back for Turkish club Trabzonspor. In the game FIFA 22, his overall rating is 60.",https://cdn.sofifa.net/players/266/794/22_120.png,188,75,2003-08-22,CB,60,71,€475K,€500,Right,2 ,2 ,1 ,High/High,Lean (185+),No,€998K,,436,Trabzonspor,68,Süper Lig,https://cdn.sofifa.net/meta/team/688/30.png,75,RES,22,2022-01-27,2026,,,,,,,,,42,35,59,58,37,64,46,38,53,63,61,63,66,60,54,60,58,53,58,32,70,56,35,40,41,63,59,60,64,8,8,10,11,15,
256042,2022-05-01,"Elvis Hernández Huenten - FIFA 21 - Mar 19, 2021 | SoFIFA",Elvis Hernández Huenten,"Elvis Hernández (Elvis Hernández Huenten, born 24 September 1999) is an Argentine footballer who plays as a center back for Chilean club Unión La Calera. In the game FIFA 21, his overall rating is 54.",https://cdn.sofifa.net/players/256/042/21_120.png,183,85,1999-09-24,CB,54,62,€220K,€500,Right,2 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€341K,,112535,Unión La Calera,335,Primera Division,https://cdn.sofifa.net/meta/team/13330/30.png,67,RES,35,2020-01-21,2024,,,,,,,,,33,26,61,38,25,31,24,21,28,38,57,59,54,48,55,39,70,65,70,23,44,53,21,31,41,42,56,54,50,13,14,10,10,7,
224555,2022-05-01,"Xu Jiamin - FIFA 22 - Apr 26, 2022 | SoFIFA",Xu Jiamin 徐嘉敏,"Xu Jiamin (徐嘉敏, Xu Jiamin, born 11 April 1994) is a Chinese footballer who plays as a goalkeeper for Chinese club Dalian Professional. In the game FIFA 22, his overall rating is 53.",https://cdn.sofifa.net/players/224/555/22_120.png,192,80,1994-04-11,GK,53,56,€90K,€2K,Right,3 ,1 ,1 ,Medium/Medium,Lean (185+),No,€146K,,112378,Dalian Professional,2012,Super League,https://cdn.sofifa.net/meta/team/7742/30.png,62,SUB,12,2020-07-23,2022,,,,,,,,,19,17,15,22,18,21,19,14,23,12,36,36,39,46,44,37,37,42,41,18,14,20,15,35,23,29,19,16,14,56,52,49,49,54,
241963,2022-05-01,"Hamed Abdullah Al Ghamdi - FIFA 22 - Apr 26, 2022 | SoFIFA",Hamed Abdullah Al Ghamdi,"Hamed Al Ghamdi (Hamed Abdullah Al Ghamdi, born 2 April 1999) is a Saudi Arabian footballer who plays as a center midfield for Saudi Arabian club Al Ettifaq. In the game FIFA 22, his overall rating is 59.",https://cdn.sofifa.net/players/241/963/22_120.png,163,60,1999-04-02,"CM,CAM,CDM",59,67,€500K,€4K,Right,3 ,2 ,1 ,Medium/Medium,Lean (170-),No,€925K,,112096,Al Ettifaq,350,Pro League,https://cdn.sofifa.net/meta/team/10010/30.png,67,SUB,8,2017-12-22,2023,,,,,,,,,58,57,46,63,47,63,50,40,62,65,70,69,82,52,92,61,68,56,32,62,36,47,52,53,43,47,48,57,52,14,12,7,13,6,
255275,2022-05-01,"Milan Iloski - FIFA 22 - Jan 11, 2022 | SoFIFA",Milan Iloski,"Milan Iloski (born 29 July 1999) is an American soccer player who plays as a striker for American club Real Salt Lake. In the game FIFA 22, his overall rating is 59.",https://cdn.sofifa.net/players/255/275/22_120.png,178,70,1999-07-29,ST,59,68,€500K,€1K,Right,3 ,2 ,1 ,High/Medium,Normal (170-185),No,€825K,,111065,Real Salt Lake,39,Major League Soccer,https://cdn.sofifa.net/meta/team/1062/30.png,68,RES,23,2020-01-15,2021,,,,,,,,,33,62,51,48,46,63,53,55,28,64,81,76,74,49,74,54,67,53,59,52,27,12,59,43,59,41,13,23,19,11,7,15,7,13,
260396,2022-05-01,"Park Sang Hyuk - FIFA 22 - Apr 26, 2022 | SoFIFA",Sang-hyeok Park 박상혁,"Park Sang Hyuk (Sang-hyeok Park, born 13 June 2002) is a Korean footballer who plays as a striker for Korean club Gangwon. In the game FIFA 22, his overall rating is 56.",https://cdn.sofifa.net/players/260/396/22_120.png,182,75,2002-06-13,ST,56,73,€375K,€950,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€703K,,112115,Gangwon,83,K League 1,https://cdn.sofifa.net/meta/team/7273/30.png,65,SUB,99,2021-01-07,2022,,,,,,,,,26,55,53,54,48,56,44,34,47,51,64,63,61,47,62,55,71,54,63,49,60,12,62,40,60,55,14,18,15,11,10,9,8,15,
261164,2022-05-01,"Adrian Durrer - FIFA 22 - Apr 26, 2022 | SoFIFA",Adrian Durrer,"Adrian Durrer (born 13 July 2001) is a Swiss footballer who plays as a central defensive midfielder for Swiss club Lugano. In the game FIFA 22, his overall rating is 51.",https://cdn.sofifa.net/players/261/164/22_120.png,188,81,2001-07-13,"CDM,CB",51,63,€130K,€850,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€215K,,10032,Lugano,189,Super League,https://cdn.sofifa.net/meta/team/13775/30.png,67,SUB,8,2022-01-06,2026,,,,,,,,,33,31,45,46,29,41,34,24,44,44,51,53,47,48,64,41,65,59,72,36,52,49,35,38,38,45,51,58,55,9,10,13,8,11,
259629,2022-05-01,"Patrick Wood - FIFA 22 - Apr 26, 2022 | SoFIFA",Patrick Wood,"Patrick Wood (born 16 September 2002) is an Australian soccer player who plays as a striker for Australian club Sydney FC. In the game FIFA 22, his overall rating is 55.",https://cdn.sofifa.net/players/259/629/22_120.png,178,73,2002-09-16,ST,55,72,€325K,€650,Right,3 ,2 ,1 ,High/High,Normal (170-185),No,€609K,,111400,Sydney FC,351,A-League Men,https://cdn.sofifa.net/meta/team/253/30.png,67,SUB,33,2020-11-11,2023,,,,,,,,,35,60,40,45,44,54,40,28,30,55,70,73,56,55,72,60,75,60,56,47,49,15,54,49,58,53,18,14,14,14,8,14,6,7,
241454,2022-05-01,"Benjamin Mbunga-Kimpioka - FIFA 22 - Apr 26, 2022 | SoFIFA",Benjamin Mbunga-Kimpioka,"Benjamin Kimpioka (Benjamin Mbunga-Kimpioka, born 21 February 2000) is a Swedish footballer who plays as a right midfield for Swedish club AIK. In the game FIFA 22, his overall rating is 56.",https://cdn.sofifa.net/players/241/454/22_120.png,183,75,2000-02-21,"RM,LM",56,63,€300K,€1K,Right,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€435K,,433,AIK,56,Allsvenskan,https://cdn.sofifa.net/meta/team/2825/30.png,68,SUB,48,2022-04-01,2024,,,,,,,,,54,54,37,51,39,58,44,42,43,55,73,77,59,47,69,60,34,33,46,49,28,21,53,50,57,49,49,25,27,8,12,7,15,9,Speed dribbler (AI)
256815,2022-05-01,"Kyle Hurst - FIFA 22 - Apr 26, 2022 | SoFIFA",Kyle Hurst,"Kyle Hurst (born 20 January 2002) is a British footballer who plays as a left midfield for British club Birmingham City. In the game FIFA 22, his overall rating is 53.",https://cdn.sofifa.net/players/256/815/22_120.png,178,72,2002-01-20,LM,53,67,€220K,€2K,Left,2 ,2 ,1 ,High/Low,Lean (170-185),No,€556K,,88,Birmingham City,14,Championship,https://cdn.sofifa.net/meta/team/12/30.png,69,RES,51,2018-07-01,2022,,,,,,,,,48,40,35,40,39,62,40,38,41,57,74,78,76,39,65,53,38,50,46,38,33,19,46,48,40,41,31,28,33,7,5,12,12,11,
248114,2022-05-01,"Carlo Roberto Casap - FIFA 22 - Feb 14, 2022 | SoFIFA",Carlo Roberto Casap,"Carlo Casap (Carlo Roberto Casap, born 29 December 1998) is a Romanian footballer who plays as a center midfield for Romanian club SSC Farul. In the game FIFA 22, his overall rating is 61.",https://cdn.sofifa.net/players/248/114/22_120.png,179,73,1998-12-29,CM,61,67,€525K,€2K,Left,2 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€814K,,110075,SSC Farul,330,Liga I,https://cdn.sofifa.net/meta/team/134619/30.png,66,SUB,8,2021-06-21,2024,,,,,,,,,61,61,52,62,47,64,68,62,57,65,70,73,69,61,70,57,73,65,66,63,58,51,57,62,62,60,32,53,44,9,9,5,9,8,Injury prone
263734,2022-05-01,"Diogo Monteiro - FIFA 22 - Apr 26, 2022 | SoFIFA",Diogo Pinheiro Monteiro,"Diogo Monteiro (born 28 January 2005) is a Portuguese footballer who plays as a center back for Swiss club Servette. In the game FIFA 22, his overall rating is 53.",https://cdn.sofifa.net/players/263/734/22_120.png,184,73,2005-01-28,CB,53,77,€275K,€500,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€674K,,324,Servette,189,Super League,https://cdn.sofifa.net/meta/team/1970/30.png,68,SUB,35,2020-07-15,2023,,,,,,,,,36,19,52,45,29,25,28,28,47,37,62,59,52,40,60,35,75,66,64,18,56,54,24,39,34,51,52,54,53,12,10,9,13,6,
265782,2022-05-01,"Gianluca Saro - FIFA 22 - Mar 31, 2022 | SoFIFA",Gianluca Saro,"Gianluca Saro (born 25 June 2000) is an Italian footballer who plays as a goalkeeper for Italian club Crotone. In the game FIFA 22, his overall rating is 52.",https://cdn.sofifa.net/players/265/782/22_120.png,190,86,2000-06-25,GK,52,60,€160K,€500,Right,3 ,1 ,1 ,Medium/Medium,Normal (185+),No,€280K,,110734,Crotone,32,Serie B,https://cdn.sofifa.net/meta/team/89/30.png,65,SUB,22,2021-07-01,2025,,,,,,,,,11,6,13,26,6,8,13,11,15,12,18,26,22,31,22,44,36,27,58,7,28,7,6,22,18,26,6,10,13,52,61,58,49,53,
260918,2022-05-01,"Tomas Lían Romero Keubler - FIFA 22 - Apr 26, 2022 | SoFIFA",Tomas Lían Romero Keubler,"Tomás Romero (Tomas Lían Romero Keubler, born 19 December 2000) is a Salvadoran footballer who plays as a goalkeeper for American club Los Angeles FC. In the game FIFA 22, his overall rating is 61.",https://cdn.sofifa.net/players/260/918/22_120.png,185,79,2000-12-19,GK,61,72,€625K,€700,Right,2 ,1 ,1 ,Medium/Medium,Lean (185+),No,€1.1M,,112996,Los Angeles FC,39,Major League Soccer,https://cdn.sofifa.net/meta/team/147671/30.png,71,SUB,30,2021-02-01,2023,,,,,,,,,10,7,13,29,7,5,12,13,34,19,28,28,38,55,49,46,59,23,55,6,17,13,7,39,17,26,5,12,11,63,59,61,59,61,Comes for crosses
240695,2022-05-01,"Lachlan Barr - FIFA 22 - Apr 26, 2022 | SoFIFA",Lachlan Barr,"Lachlan Barr (born 24 September 1994) is an Australian soccer player who plays as a center back for Australian club Adelaide United. In the game FIFA 22, his overall rating is 57.",https://cdn.sofifa.net/players/240/695/22_120.png,189,80,1994-09-24,CB,57,59,€180K,€800,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€239K,,111393,Adelaide United,351,A-League Men,https://cdn.sofifa.net/meta/team/2967/30.png,64,SUB,25,2021-12-29,2022,,,,,,,,,22,20,54,42,29,29,23,20,28,31,55,64,43,44,56,35,66,60,75,16,41,55,21,29,31,40,60,63,59,12,11,12,11,11,
197945,2022-05-01,"Ryan Michael Bowman - FIFA 22 - Apr 26, 2022 | SoFIFA",Ryan Michael Bowman,"Ryan Bowman (Ryan Michael Bowman, born 30 November 1991) is a British footballer who plays as a striker for British club Shrewsbury Town. In the game FIFA 22, his overall rating is 63.",https://cdn.sofifa.net/players/197/945/22_120.png,185,83,1991-11-30,ST,63,63,€475K,€3K,Right,3 ,2 ,1 ,High/Medium,Stocky (185+),No,€831K,,127,Shrewsbury Town,60,League One,https://cdn.sofifa.net/meta/team/154/30.png,64,RS,12,2021-06-17,2023,,,,,,,,,31,64,64,58,53,56,41,39,43,61,66,69,68,60,70,64,83,82,81,57,72,26,63,52,65,58,33,25,22,6,10,12,10,13,
257081,2022-05-01,"Fynn Otto - FIFA 22 - Apr 26, 2022 | SoFIFA",Fynn Otto,"Fynn Otto (born 8 March 2002) is a German footballer who plays as a center back for German club Hallescher FC, on loan from Eintracht Frankfurt. In the game FIFA 22, his overall rating is 59.",https://cdn.sofifa.net/players/257/081/22_120.png,192,78,2002-03-08,CB,59,75,€550K,€2K,Right,4 ,2 ,1 ,Medium/Medium,Lean (185+),No,,,110482,Hallescher FC,2076,3. Liga,https://cdn.sofifa.net/meta/team/3337/30.png,64,RES,4,,"Jun 30, 2022",,,,,,,,,33,28,61,52,33,40,26,50,54,48,55,51,42,50,42,50,63,54,68,27,52,56,25,31,41,45,55,66,65,12,8,10,8,7,
194617,2022-05-01,"Chen Po-Liang - FIFA 22 - Mar 22, 2022 | SoFIFA",Po-liang Chen 陈柏良,"Chen Po-Liang (陈柏良, Po-liang Chen, born 11 August 1988) is a Chinese footballer from Taiwan who plays as a central attacking midfielder for Chinese club Changchun Yatai. In the game FIFA 22, his overall rating is 64.",https://cdn.sofifa.net/players/194/617/22_120.png,180,70,1988-08-11,"CAM,RM,CF",64,64,€475K,€2K,Right,3 ,3 ,1 ,Medium/Medium,Lean (170-185),No,€736K,,111769,Changchun Yatai,2012,Super League,https://cdn.sofifa.net/meta/team/3351/30.png,65,SUB,17,2021-04-20,2025,,,,,,,,,55,53,30,65,58,68,66,70,59,69,80,83,74,58,66,73,47,60,58,62,49,22,61,58,60,55,50,17,16,6,12,14,13,9,
261945,2022-05-01,"Hu Jiali - FIFA 22 - Apr 26, 2022 | SoFIFA",Hu Jiali 胡家笠,"Hu Jiali (胡家笠, Hu Jiali, born 2 September 1999) is a Chinese footballer who plays as a center midfield for Chinese club Qingdao FC. In the game FIFA 22, his overall rating is 48.",https://cdn.sofifa.net/players/261/945/22_120.png,185,72,1999-09-02,CM,48,52,€70K,€1K,Right,3 ,2 ,1 ,Low/High,Normal (185+),No,€114K,,112961,Qingdao FC,2012,Super League,https://cdn.sofifa.net/meta/team/18041/30.png,59,RES,24,2021-04-01,2025,,,,,,,,,26,36,44,49,26,45,30,33,45,44,50,55,49,51,59,40,60,61,53,42,48,50,40,47,37,35,47,58,43,6,11,11,11,9,
263739,2022-05-01,"Lewis Macarai - FIFA 22 - Apr 26, 2022 | SoFIFA",Lewis Macarai,"Lewis Macari (Lewis Macarai, born 8 February 2002) is a Scottish footballer who plays as a right back for Irish club Dundalk, on loan from Stoke City. In the game FIFA 22, his overall rating is 53.",https://cdn.sofifa.net/players/263/739/22_120.png,185,77,2002-02-08,"RB,CB",53,67,€210K,€2K,Right,3 ,2 ,1 ,Medium/Medium,Lean (185+),No,,,837,Dundalk,65,Premier Division,https://cdn.sofifa.net/meta/team/1311/30.png,60,RB,2,,"Jun 30, 2022",,,,,,,,,38,20,54,45,27,38,30,27,40,43,58,52,55,51,48,39,68,52,61,20,46,55,35,30,37,38,52,57,54,15,13,9,6,6,
230971,2022-05-01,"Nikola Tzanev - FIFA 22 - Apr 26, 2022 | SoFIFA",Nikola Tzanev,"Nik Tzanev (Nikola Tzanev, born 23 December 1996) is a New Zealand association footballer who plays as a goalkeeper for British club AFC Wimbledon. In the game FIFA 22, his overall rating is 64.",https://cdn.sofifa.net/players/230/971/22_120.png,195,90,1996-12-23,GK,64,69,€700K,€1K,Right,1 ,1 ,1 ,Medium/Medium,Lean (185+),No,€1.3M,,112259,AFC Wimbledon,60,League One,https://cdn.sofifa.net/meta/team/301/30.png,63,GK,1,2017-05-08,2024,,,,,,,,,10,8,12,30,10,15,12,11,27,24,47,45,35,50,54,44,58,25,54,9,34,14,9,25,15,34,7,14,13,64,65,59,64,65,
259643,2022-05-01,"Lucas Mika Wolf - FIFA 21 - Sep 25, 2021 | SoFIFA",Lucas Mika Wolf,"Lucas Wolf (Lucas Mika Wolf, born 28 August 2001) is a German footballer who plays as a central attacking midfielder for German club VfB Lübeck. In the game FIFA 21, his overall rating is 55.",https://cdn.sofifa.net/players/259/643/21_120.png,173,65,2001-08-28,"CAM,RM,CF",55,69,€300K,€500,Right,4 ,2 ,1 ,High/Low,Lean (170-185),No,€623K,,1829,VfB Lübeck,2076,3. Liga,https://cdn.sofifa.net/meta/team/1958/30.png,62,SUB,40,2021-04-27,2024,,,,,,,,,45,44,35,55,41,57,48,40,46,63,63,60,68,56,72,38,47,44,40,39,36,23,51,57,41,52,34,32,39,11,9,12,13,7,
247612,2022-05-01,"Dante Isiah Sealy - FIFA 21 - Sep 25, 2021 | SoFIFA",Dante Isiah Sealy,"Dante Sealy (Dante Isiah Sealy, born 17 April 2003) is an American soccer player who plays as a left winger for American club Dallas. In the game FIFA 21, his overall rating is 51.",https://cdn.sofifa.net/players/247/612/21_120.png,178,61,2003-04-17,"LW,RW",51,71,€160K,€500,Left,3 ,2 ,1 ,Medium/Low,Normal (170-185),No,€400K,,695,Dallas,39,Major League Soccer,https://cdn.sofifa.net/meta/team/583/30.png,69,RES,31,2019-02-26,2021,,,,,,,,,36,62,46,45,52,51,50,34,29,54,46,45,51,48,77,51,69,52,39,51,28,11,64,51,61,53,18,16,15,9,13,8,8,14,
